"COD","PC1","PC2","PC3","x","y"
"764000001000000010052000000000","-1.59950572263329","-0.766684499411841","-0.0569412305134981",779734.303720995,990956.213519272
"764000001000000010054000000000","-1.46115206171932","-1.07873118998021","-0.332854984382745",779666.03618523,990813.299327193
"764000001000000010056000000000","-0.922184160990309","-1.64166499308062","0.461441617107448",779547.681220569,990705.43379376
"764000001000000010057000000000","-0.90220869380102","-1.686718216738","0.421605257873587",779565.765127617,990744.852815105
"764000001000000010058000000000","-0.784120353961177","-1.9530579391444","0.186105908465996",779528.198723582,990665.076412671
"764000001000000010059000000000","-0.915820264865718","-1.8226619828389","0.311419324981788",779523.92770927,990583.352088005
"764000001000000010060000000000","-1.58254311490788","-0.804942436131087","-0.0907691519577942",779681.767699579,990648.478187755
"764000001000000010061000000000","-0.891575232170322","-1.87734490315587","0.26306832407962",779525.759650993,990377.859615638
"764000001000000010062000000000","-0.772702686421194","-2.14545334535689","0.0260050608962172",779498.991431225,990335.355851368
"764000001000000010063000000000","-0.914957638365505","-1.82460757461298","0.309699019828395",779573.776401087,990354.200263305
"764000001000000010064000000000","-0.950619402090243","-1.74417504195267","0.380817998783416",779534.724194157,990295.15700747
"764000001000000010065000000000","-0.891379180693001","-1.87778708310453","0.262677345635667",779487.361299517,990272.256326897
"764000001000000010066000000000","-1.01005567496481","-1.61012082085217","0.499349630375117",779446.401407715,990247.783666068
"764000001000000010067000000000","-1.71696562786671","-0.668405847512986","0.0399738523847889",779578.59920887,990276.99418866
"764000001000000010068000000000","-1.39051377792983","-1.40469441934969","-0.611057387255877",779545.293738855,990144.8012847
"764000001000000010069000000000","-1.48570330521854","-1.19000131494617","-0.421224320101977",779465.060567512,990036.495694492
"764000001000000010070000000000","-1.50913799180768","-1.1371460717503","-0.374489363434814",779444.495421171,989966.389327554
"764000001000000010071000000000","-1.70712820040468","-0.690593454714375","0.0203554229082222",779493.48584302,989925.087860275
"764000001000000010072000000000","-1.62774913558705","-0.869627202814156","-0.137947404843348",779492.826623561,989949.24564639
"764000001000000010073000000000","-0.849723286289438","-1.69676490466133","-0.0131168935704828",779600.864850225,989844.626132046
"764000001000000010074000000000","-1.62832795423438","-0.868321719156223","-0.13679308753263",779508.271345719,989869.42049858
"764000001000000010075000000000","-0.775751974721251","-1.86360185584405","-0.160635232576354",779584.432124298,989874.483879419
"764000001000000010076000000000","-1.66774363696058","-0.77942249328858","-0.0581878022769698",779522.686175318,989703.192805098
"764000001000000010077000000000","-0.781814788859206","-1.84992761640013","-0.148544379347289",779570.636458473,989662.160781856
"764000001000000010078000000000","-0.654169266383641","-1.82864708247701","-0.170207130415887",779592.672037911,989633.005913847
"764000001000000010079000000000","-0.782920192570063","-1.53825866659644","0.0865562332968194",779583.723078288,989567.680633854
"764000001000000010080000000000","-0.719138325337574","-1.68211406194117","-0.0406416615810677",779567.939502544,989355.338295786
"764000001000000010081000000000","-1.52179064081707","-0.799433144094604","-0.116360492802307",779322.83447146,989414.918611827
"764000001000000010082000000000","-1.52236245762592","-0.798143452577694","-0.115220139007444",779326.428743691,989644.851188803
"764000001000000010083000000000","-1.53298578372614","-0.994740832894166","-0.268012684444569",779155.329762689,989677.7937825
"764000001000000010084000000000","-1.449822263313","-1.05501008482704","-0.323537526959444",779051.374107046,989423.540372227
"764000001000000010085000000000","-0.717639730002171","-2.18102560060043","-0.0248871410711944",778762.164847825,989854.351912387
"764000001000000010086000000000","-1.58160612128108","-0.885081172801967","-0.171050885526098",779053.523066598,989868.796349415
"764000001000000010087000000000","-1.47145409713114","-1.22213937473816","-0.449641005768891",779281.595661046,989840.505828245
"764000001000000010088000000000","-1.62853334149633","-0.867858483019537","-0.136383491067537",779421.250977756,989768.176871169
"764000001000000010089000000000","-1.58148098693923","-0.973981670696685","-0.230218317616218",779390.561809616,989804.751444126
"764000001000000010091000000000","-1.39327156871081","-1.39847442140528","-0.60555762381094",779390.374120691,989881.454390478
"764000001000000010092000000000","-1.5542788444609","-1.03533413857254","-0.284466576714674",779335.233987913,989955.092742386
"764000001000000010095000000000","-1.51005289870185","-1.13508256532324","-0.372664797363034",779318.446418865,990028.872207822
"764000001000000010096000000000","-1.50475842334777","-1.05840560570439","-0.324305498905462",779176.899678777,989968.992511468
"764000001000000010097000000000","-1.6371536005244","-0.759797844895881","-0.0602745358816321",778812.755911466,990150.951111739
"764000001000000010098000000000","-0.813233719046143","-1.96542026191736","0.165752529684312",779129.924984125,990142.802123876
"764000001000000010099000000000","-0.758994767126891","-2.17637056736683","-0.00133215190496512",779322.340562967,990125.651940498
"764000001000000010100000000000","-0.868062124990258","-1.9303770183312","0.216176976034877",779366.581252138,990245.919840681
"764000001000000010101000000000","-0.915937895752111","-1.82239667486971","0.311653912048159",779216.385918814,990258.979481673
"764000001000000010102000000000","-0.51689101932631","-2.63379981986176","-0.425233109375064",779128.23185062,990266.569561603
"764000001000000010103000000000","-1.43631775746789","-1.21276858494924","-0.460794269173502",778921.398889122,990275.371707162
"764000001000000010105000000000","-1.52922670974616","-1.16369361857947","-0.400060800744999",779058.049988952,990618.979360732
"764000001000000010106000000000","-0.835342343619643","-2.00417412225583","0.150925087186333",779221.572092145,990377.346252481
"764000001000000010108000000000","-1.43517850849887","-1.13731266351116","-0.384653111899097",779301.150800741,990608.999482731
"764000001000000010111000000000","-0.760975387888528","-2.00525973863837","0.139948731054897",779318.004713266,990858.785963265
"764000001000000010115000000000","-1.50177828451978","-0.987101678397856","-0.251835562385852",779239.779495192,991059.802722523
"764000001000000010120000000000","-1.56845757030649","-0.836711364749823","-0.118859449392559",779506.580223944,990968.76916861
"764000001000000010123000000000","-1.54739604017141","-0.884214124948166","-0.160861705085778",779299.57095198,991217.149614934
"764000001000000010124000000000","-1.58008995796089","-0.810475354462973","-0.0956613950513579",779403.424720921,991332.080478713
"764000001000000010125000000000","-1.60331552297421","-0.758091769879003","-0.0493434820577452",779589.551070403,990971.99988142
"764000001000000010126000000000","-1.6284493223668","-0.701404300461459","0.000779954457008402",779565.150769403,991072.381915077
"764000001000000010127000000000","-1.62971180770428","-0.698556855956935","0.00329768377740797",779712.565455416,991431.22119003
"764000001000000010128000000000","-1.58548725283642","-0.861936618416536","-0.122504698542229",779415.768814378,991515.688879299
"764000001000000010130000000000","-1.47246415964725","-1.11685204280427","-0.347902607854718",779461.24366327,991726.532124821
"764000001000000010136000000000","-0.717092732195001","-2.16786837220155","0.014828186021019",779716.875332127,991750.795890452
"764000001000000010137000000000","-0.596182884844043","-2.44057180103567","-0.226297994825794",779717.707721913,992011.464327703
"764000001000000010141000000000","-1.58604739991449","-0.860673247134665","-0.121387617273792",779708.509140347,991583.91226197
"764000001000000010142000000000","-1.65680891312897","-0.701075764333532","0.0197295357635846",779845.030524189,991523.985800326
"764000001000000010143000000000","-1.51370573954914","-0.960200164955959","-0.228049065740115",779944.782126491,991464.871012916
"764000001000000010144000000000","-1.5659630152378","-0.905972126319078","-0.161441186754294",780005.401011569,991616.142549039
"764000001000000010147000000000","-1.51009012299207","-1.12165054774953","-0.354304123447579",780214.742761217,991848.717621471
"764000001000000010148000000000","-1.44890939152826","-1.16997812121869","-0.394877038818801",779904.40173461,992026.247699595
"764000001000000010149000000000","-0.888168885067849","-1.78201846417248","0.355999234367963",779578.8101591,991978.744262022
"764000001000000010150000000000","-1.50388549329377","-1.04598349395007","-0.285240166827027",779498.360890131,992058.250508892
"764000001000000010151000000000","-1.38087752844398","-1.30077339014437","-0.501561753036164",779586.443198042,992601.377903825
"764000001000000010164000000000","-1.46567901750443","-1.22181658889619","-0.442871601515229",780493.523857956,991795.98535797
"764000001000000010171000000000","-0.717451432258927","-1.90260910060254","0.22868133964583",780477.852584112,992895.767921561
"764000001000000010173000000000","-0.690546718303887","-1.96329073992381","0.175026231605508",781040.25198416,992895.637395729
"764000001000000010174000000000","-0.658409237216524","-2.03577450761212","0.110935603369583",780822.886243963,992834.153080529
"764000001000000010175000000000","-1.37710188390544","-1.06748451935878","-0.32494237013918",780928.276388729,993081.762714494
"764000001000000010176000000000","-1.43826294299119","-0.929540167519515","-0.202971059141751",781027.076148001,993057.960527029
"764000001000000010178000000000","-1.5919618553367","-0.582883370550516","0.103545180404941",780881.735543362,993138.614973177
"764000001000000010179000000000","-0.729147410969427","-1.87622966528106","0.252006211354109",780802.817347185,993090.080315666
"764000001000000010180000000000","-0.68163760296524","-1.98338460617174","0.157259101769538",780777.663033415,993157.219010163
"764000001000000010181000000000","-0.785571026142488","-1.74897027605821","0.364529807523735",780632.626850615,993178.648088166
"764000001000000010182000000000","-0.74640834317987","-1.83729887923021","0.286429070640985",780546.515292445,993058.055309679
"764000001000000010186000000000","-0.738707144602237","-1.85466837645699","0.271070845966552",780251.025118235,992815.525114
"764000001000000010187000000000","-0.791374149871197","-1.73588174957803","0.376102769464739",780217.839513149,992888.575610928
"764000001000000010189000000000","-0.718040492231335","-2.14308508274832","0.0457070652059949",779947.636729372,992849.144393969
"764000001000000010197000000000","-0.59035652175149","-2.4310670570861","-0.208928506930622",780018.058957445,993014.833420419
"764000001000000010199000000000","-0.5980243128645","-2.41377290798316","-0.193636905567133",779896.692409564,993114.780722481
"764000001000000010200000000000","-1.62224140346112","-0.756394600856753","-0.020218416224729",779692.432333541,993254.523473496
"764000001000000010201000000000","-1.3491416955526","-1.37235126933287","-0.56485138865103",779614.831270462,993125.802093099
"764000001000000010203000000000","-1.55188786403516","-0.915071928240923","-0.160521961738261",779274.983076293,992619.527293621
"764000001000000010206000000000","-0.862114406530358","-2.01564786715785","0.138682005537371",778973.655799702,991255.261873216
"764000001000000010207000000000","-0.777685591866098","-2.20607096135392","-0.0296913575876715",778934.03387966,991049.312287575
"764000001000000010214000000000","-1.3879915328934","-1.35373452239721","-0.586369106547128",778192.022094106,990369.005723093
"764000001000000010216000000000","-0.930632741291981","-2.114848974669","0.0744883480278424",777916.613146603,991017.75102392
"764000001000000010218000000000","-1.54935019117899","-1.3531329129442","-0.553333327643266",777314.656336068,991146.495298746
"764000001000000010220000000000","-0.799572328702715","-2.41044627034472","-0.186880741754629",777878.952494046,990707.01549093
"764000001000000010221000000000","-1.42063950397811","-1.28009938138645","-0.521260426381459",777763.005329058,990241.491574142
"764000001000000010222000000000","-1.43689109974656","-1.24344508078826","-0.488850450633671",777912.203329477,989990.302529557
"764000001000000010223000000000","-1.44402202666258","-1.22736179011037","-0.47462949832226",777899.20924216,989739.806691611
"764000001000000010224000000000","-1.57719125252499","-0.927008218391328","-0.209054877709897",777476.367068632,990018.492890973
"764000001000000010225000000000","-0.827315292846442","-1.86800230370603","0.269547470693862",777250.169402897,989890.439802617
"764000001000000010227000000000","-0.743113984072349","-2.05791227479685","0.101627814422462",777093.590737344,989879.49881236
"764000001000000010228000000000","-1.09468059779798","-1.23038853914227","-0.51404246178133",777327.06750578,990589.153216394
"764000001000000010233000000000","-1.18086225797324","-1.49697083318614","-0.735841619245366",776670.429891588,990981.440252831
"764000001000000010234000000000","-1.46764480132608","-1.38280628352824","-0.436872193037545",776507.329493213,990896.726463882
"764000001000000010236000000000","-1.2303216890019","-1.38541865836162","-0.63720644624593",776623.772121727,990811.335892376
"764000001000000010237000000000","-1.34193401449618","-1.2053790799399","-0.293904557995152",776531.852057824,990573.612045082
"764000001000000010238000000000","-1.42194607043903","-1.17952490170081","-0.413742647808198",776987.232529458,990528.304252268
"764000001000000010239000000000","-1.46093089592248","-0.93699020759829","-0.0565933366211034",776498.502652313,990265.997946816
"764000001000000010240000000000","-1.11171529282745","-1.19196801471471","-0.480070779206761",776709.8430878,990282.318638877
"764000001000000010241000000000","-1.47198323010808","-1.06666970165029","-0.313955331259872",776906.758332459,990278.816879333
"764000001000000010242000000000","-0.791297835727136","-1.94923707713032","0.197719145133384",776992.478130522,990167.425378953
"764000001000000010243000000000","-1.47601327087423","-0.782606195778146","-0.498639745193376",776877.728951558,990007.02257207
"764000001000000010244000000000","-1.37569155157919","-1.00887458861534","-0.698707759168975",776769.96718969,990052.03174224
"764000001000000010245000000000","-1.45809416584707","-0.823021443085193","-0.534375174970665",776630.42558625,990044.828234562
"764000001000000010246000000000","-0.919321918506523","-1.01184778706346","-0.688121873351615",776354.039023073,990098.366621544
"764000001000000010247000000000","-0.919241416487335","-1.13239615788929","-0.216157766551841",776336.577404777,990280.240309164
"764000001000000010248000000000","-0.701297524198528","-1.62395286747719","-0.65079547007941",776309.90819466,990334.020562162
"764000001000000010249000000000","-0.91630998011215","-1.13900780093108","-0.222003825189993",776283.645822088,990403.381627417
"764000001000000010251000000000","-1.08440389438176","-0.759884116700335","0.113219851453759",776336.831761843,990462.543620757
"764000001000000010252000000000","-1.297177032629","-1.29068064581846","-0.343296888607556",777132.625635758,992344.698829861
"764000001000000010256000000000","-1.82718314019184","-1.01183860065429","-0.21855755087333",777833.469438595,991748.258303843
"764000001000000010258000000000","-1.62693003446062","-1.30888778312427","-0.33851188286627",777860.939398174,992157.437228086
"764000001000000010260000000000","-1.89608564499583","-0.856433977069186","-0.081147751769536",778042.294038555,991830.378709959
"764000001000000010261000000000","-1.77379690225438","-1.13224740487551","-0.325023814338817",778138.766537768,991673.818422831
"764000001000000010262000000000","-1.76587206587111","-1.15012130102225","-0.340828031884377",778091.825264073,991587.312966484
"764000001000000010263000000000","-1.69773609920229","-1.03737212337998","-0.264845876856281",778006.135518681,991446.066424167
"764000001000000010265000000000","-1.674055526096","-1.28760993578818","-0.472575666642703",778322.300058963,991761.027323896
"764000001000000010266000000000","-1.79140837584819","-1.02292905815886","-0.238543078791517",778512.999945838,991757.691203533
"764000001000000010269000000000","-0.934783431140411","-2.10548739347033","0.0827659202269582",778188.61977458,990882.347932843
"764000001000000010279000000000","-1.57967387568035","-1.04991367900774","-0.299455823377439",778834.198879285,991441.33124461
"764000001000000010281000000000","-1.84171874950114","-0.90945764369861","-0.138210901374238",778769.851137742,991552.711161481
"764000001000000010282000000000","-1.67912686909588","-0.82560463465414","-0.101120278329044",778728.080569251,991442.959407617
"764000001000000010283000000000","-1.74133603641316","-1.13586360363094","-0.338400553087956",778669.713990596,991539.110961391
"764000001000000010287000000000","-1.54771489451358","-1.12199485301607","-0.363190475610785",778427.628817894,991411.220017668
"764000001000000010292000000000","-1.77440468409905","-1.41615172535771","-0.378948019079576",778009.72611275,992575.255251697
"764000001000000010293000000000","-1.79382415868177","-1.30094841388159","-0.291432910955373",778375.758741931,992473.069619524
"764000001000000010294000000000","-1.7497219503092","-1.55502499552344","-0.658787635671808",779014.896263132,993047.65972248
"764000001000000010303000000000","-1.67718194912761","-1.19554821868508","-0.238296288112279",777729.294965109,992337.183392246
"764000001000000010304000000000","-1.7329198198","-1.06983547666042","-0.127140247655501",777657.647361329,992254.142675446
"764000001000000010305000000000","-1.39808597277754","-1.06308781875411","-0.142057801102213",777225.233984419,991973.504573249
"764000001000000010306000000000","-1.52942753611176","-0.766856407877293","0.119871977547685",776764.8665644,991717.455240962
"764000001000000010307000000000","-1.34818853785312","-1.17562787973376","-0.241566469593495",777011.640292164,992008.578117394
"764000001000000010308000000000","-1.2505058892778","-1.395944039151","-0.436371479292995",777110.73799207,992148.804736105
"764000001000000010309000000000","-1.36672777944719","-1.13381395918508","-0.204594323657379",777339.778939727,992142.002730312
"764000001000000010310000000000","-0.411795309503407","-0.283963512282588","0.310380305050148",777104.573494911,992923.313213815
"764000001000000010311000000000","-1.57125082530322","-1.87435058250868","-0.784090488191661",777402.010871911,992913.836370062
"764000001000000010312000000000","-1.65210777254605","-1.69198357732856","-0.622840372417355",777623.607048746,992756.726943178
"764000001000000010313000000000","-0.543061109354629","0.0120970195298206","0.572158991297712",776900.724725779,992949.5288621
"764000001000000010315000000000","-0.470900162023452","-0.150656785857187","0.428250996891358",777133.575964608,992510.131077249
"764000001000000010316000000000","-0.31892759185325","-0.493419942722753","0.125177539753918",777128.886650115,992592.83959259
"764000001000000010317000000000","-1.52889238114197","-1.0359428347484","-0.305375588147945",777436.895575507,990561.946419372
"764000001000000010321000000000","-1.26808778576397","-1.35628934135564","-0.401308532439305",777353.072048112,992130.127319255
"764000001000000010323000000000","-1.32320341198572","-2.43380360976106","-1.27876256621166",777786.838772291,992503.783016411
"764000001000000010325000000000","-1.46715466614136","-1.01591810195893","-0.288972136377391",778684.652374027,989553.963630279
"764000001000000010326000000000","-1.42225315505735","-0.903858254555697","-0.605851619931586",776522.700387755,990023.452382402
"764000001000000010327000000000","-0.748561517664587","-1.61575217653135","0.018035957732605",779607.9409153,989454.650427551
"764000001000000010329000000000","-1.14267311050312","1.9371601747924","-3.85505488167335",776861.477279087,989902.97406768
"764000001000000010331000000000","-0.621271645128863","0.188495234761032","0.728131463403183",777098.88588903,992662.93607024
"764000001000000010332000000000","-1.38422866033","-1.57094536539901","-0.603226017312775",776562.447407197,990704.89336953
"764000001000000010333000000000","-1.67146038992197","-0.673699085451723","0.0384371066481613",780656.257627382,991313.75985786
"764000001000000010334000000000","-0.0789932588582411","-1.0345745032181","-0.353314912570362",777084.275351692,992462.637255318
"764000001000000010336000000000","-1.39852475465536","-1.06209817791664","-0.141182754108604",777148.766484106,991995.230043244
"764000001000000010337000000000","-0.722216372451835","0.41616877721284","0.929441919989565",777083.057502687,992693.316739522
"764000001000000010338000000000","-1.47460663025916","-1.06075281206622","-0.308723578237919",777199.921907537,990287.206012354
"764000001000000010339000000000","-1.63302367108799","-0.801082230427442","-0.0977102837790185",778254.311963593,990126.36487869
"764000001000000010344000000000","-1.53332589013818","-0.979582804993748","-0.226528237160109",779935.232874376,991731.957013886
"764000001000000010345000000000","-1.17103611316537","-1.05817418847285","-0.361769390476499",776656.710513993,990451.987604462
"764000001000000010350000000000","-1.83905403684846","-0.985064650537563","-0.194883846565945",778155.314797176,991832.789295745
"764000001000000010351000000000","-1.58145564041517","-0.664863046387331","0.00262728030733998",779356.53083155,989650.053735428
"764000001000000010352000000000","-1.61626051901602","-0.895538947805327","-0.160858741658985",779407.322373962,989699.338547943
"764000001000000010353000000000","-1.70330032656049","-0.390051156164708","0.245617776701068",779422.163368607,989650.373925627
"764000001000000010354000000000","-1.6469106936435","-0.517233900863121","0.133161950128393",779433.475089732,989619.031278021
"764000001000000010355000000000","-1.54559875879158","-0.745735653377488","-0.0688808152895197",779456.588860931,989571.190525687
"764000001000000010356000000000","-1.48413942138675","-0.884352750424353","-0.191446972062392",779457.656061483,989512.191191601
"764000001000000010359000000000","-1.66822863855185","-1.3007520598379","-0.484196019910247",778554.167455252,991629.514236722
"764000001000000010360000000000","-1.81351347696386","-0.973072598978411","-0.194459666844253",778413.005968914,991640.456276372
"764000001000000010361000000000","-1.78458409020655","-1.10791768147842","-0.303511311511546",778098.137467472,992090.732413773
"764000001000000010362000000000","-1.86586512664791","-0.924594173737868","-0.141415449828016",777965.532051175,992142.678253982
"764000001000000010363000000000","-0.96104377955317","-2.31268400391621","-0.0767272814355154",778083.297372548,992361.708680186
"764000001000000010364000000000","-1.63209246312435","-1.18542660390242","-0.395756630704375",777707.649654731,990747.134871535
"764000001000000010366000000000","-1.45805714036217","-0.884895784846405","-0.16349619981837",780786.390492713,992673.624573558
"764000001000000010368000000000","-1.74402321789853","-1.19939979974455","-0.384400407360455",777815.825785364,991995.15498672
"764000001000000010369000000000","-1.74432818686325","-1.19871196426887","-0.383792218669861",777771.581556966,991897.371128638
"764000001000000010372000000000","-1.63063981503525","-1.18870294676007","-0.398653594793854",777621.346154475,990606.11482315
"764000001000000010373000000000","-1.4512974884989","-1.21095251135778","-0.460120305192644",777773.462369579,990582.77802763
"764000001000000010375000000000","-0.796621013970373","-1.98849807602974","0.173428591810487",779630.072399193,991954.61537228
"764000001000000010376000000000","-0.658997778177777","-2.29889734548668","-0.101028501383305",779715.44758322,991924.6730178
"764000001000000010377000000000","-1.50953756632221","-0.969601178652208","-0.236361504415185",779379.00960532,991411.908070075
"764000001000000010378000000000","-1.88874496386127","-0.803393413347949","-0.0444282052847511",778704.437322251,991644.102514253
"764000001000000010379000000000","-1.1211090876358","-0.677098204091078","0.186419704571596",776254.809407395,990277.386322181
"764000001000000010380000000000","-1.56257664650953","-0.959970406821761","-0.238200263386063",777541.963348166,990056.973087271
"764000001000000010381000000000","-1.52239882427408","-1.05058858331231","-0.318325456185748",777650.070851505,990040.243290649
"764000001000000010382000000000","-1.46699094246923","-1.17555705927737","-0.428823411655276",777765.317208624,990016.601810135
"764000001000000010383000000000","-0.978664686661592","-2.20334438058862","0.00977226703232054",778729.315027364,992225.897939457
"764000001000000010386000000000","-0.867956595768021","-2.45303848448344","-0.211008916062913",778526.087047535,992393.466806116
"764000001000000010388000000000","-1.70399196867096","-0.594657790023948","0.113825014608234",779822.884945118,991549.654560874
"764000001000000010389000000000","-1.64447074015622","-0.72890362243554","-0.00487604097584721",779780.953958196,991549.143996027
"764000001000000010390000000000","-1.65670435234107","-0.701311593639481","0.0195210139268098",779880.630475494,991627.806290138
"764000001000000010391000000000","-0.647990660752361","0.24875804490627","0.781416239907612",777074.787493651,993033.220626515
"764000001000000010394000000000","-1.43747374496714","-1.28543154417599","-0.499120366985243",780702.241598241,992324.524246904
"764000001000000010395000000000","-1.75874017106108","-1.45148190325523","-0.410187196751408",777704.389616925,992942.262979242
"764000001000000010396000000000","-1.62154837419262","-1.76090809337644","-0.683783886741296",777786.187491715,992922.984892121
"764000001000000010397000000000","-1.46314833351374","-1.184223786271","-0.436486589156752",778214.704290369,989874.813412569
"764000001000000010398000000000","-1.58958037178544","-0.926156136453527","-0.199614734595945",778142.359485658,989610.598659678
"764000001000000010399000000000","-1.65468326375511","-1.33130267447223","-0.511209076037898",778953.457868625,992406.226388106
"764000001000000010400000000000","-0.906694121938774","-1.16069567460319","-0.241180386964823",776293.30417562,990522.613541199
"764000001000000010402000000000","-1.08847145289696","-2.39375836443973","-0.108354839886979",779018.42148387,992736.018112107
"764000001000000010403000000000","-1.48521036198216","-1.06545821880639","-0.293494517495256",779889.141772258,992454.397795395
"764000001000000010410000000000","-1.58886469575462","-0.94398018782477","-0.197206812564863",780613.843997749,991814.3900707
"764000001000000010413000000000","-1.4779894863368","-1.19405121548209","-0.418321274151353",780431.199779265,992192.816030564
"764000001000000010416000000000","-1.81061539196029","-1.33448108884117","-0.306734300481487",777960.646447346,992898.34632164
"764000001000000010418000000000","-1.62306246588192","-0.512738189489311","0.165568014831364",780501.504027174,993127.853467088
"764000001000000010419000000000","-0.641534806489944","-2.07383356747847","0.0772835301579283",780192.857419681,993168.137586171
"764000001000000010425000000000","-1.58535224451815","-1.84254584984552","-0.755968532583296",777819.63853946,992651.846141176
"764000001000000010426000000000","-1.71984355796054","-1.53921040506834","-0.48775732003165",777819.449714721,992619.06918861
"764000001000000010427000000000","-1.67504579539263","-1.64024852333596","-0.577095894474873",777801.522919589,992566.135334954
"764000001000000010428000000000","-1.63060746053315","-1.74047597836437","-0.665717675104183",777830.67200164,992689.672131927
"764000001000000010429000000000","-0.823871298354223","-2.10190243580877","0.0624151437369715",779165.170280518,990934.548248992
"764000001000000010430000000000","-1.73761886963936","-1.21384434473394","-0.397172369862914",778186.359205939,991538.273027277
"764000001000000010433000000000","-0.657644189503539","-2.27930458185137","-0.074739119559666",780058.828280961,993159.613988701
"764000001000000010434000000000","-0.657797743322974","-2.03715368792816","0.109716122984873",780958.961400605,992709.101240527
"764000001000000010436000000000","-0.801475954231316","-1.63893959615611","0.0279961808896492",779960.774830388,990926.066448199
"764000001000000010437000000000","-1.59805118101737","-1.00846499399212","-0.262806621122569",778716.991312228,991263.142249283
"764000001000000010439000000000","-1.68486888130538","-1.26322119403217","-0.451010979390959",778507.973079753,992002.681883576
"764000001000000010440000000000","-1.57311254573196","-1.79874751754118","-0.731590180732184",778406.737109783,992933.4895367
"764000001000000010442000000000","-0.802257877002516","-2.15064994678973","0.0193122711442813",778631.807117336,990668.775581974
"764000001000000010443000000000","-0.746429348695297","-1.83725150280714","0.286470961188551",780823.304467257,992993.802424405
"764000001000000010444000000000","-0.764240625409934","-1.79707945447185","0.321991352821666",780924.116090453,992974.387923456
"764000001000000010445000000000","-0.799843573691476","-1.71677957579615","0.392993038243501",780809.398307179,992933.887338778
"764000001000000010446000000000","-0.800078835464261","-1.71624895985776","0.393462212376245",780904.02479803,992913.171726147
"764000001000000010447000000000","-1.49692498898678","-1.06735107766547","-0.309632596292675",780298.228842699,991412.831574443
